cores,shift,branch,star,stickiness,seed,id 25,id 50,id 75,id 90,id 95,id 99
1000,1.5,0.1,0.8,0.8,1,4,9,18,32,45,75
1000,1.5,0.1,0.8,0.9,1,4,9,18,32,45,75
1000,1.5,0.1,0.8,1,1,4,8,17,31,45,75
1000,1.5,0.1,1,0,1,2,4,6,14,22,52
1000,1.5,0.1,1,0.1,1,2,4,7,15,23,55
1000,1.5,0.1,1,0.2,1,2,4,7,16,25,58
1000,1.5,0.1,1,0.3,1,2,4,8,18,28,61
1000,1.5,0.1,1,0.4,1,2,5,10,21,31,65
1000,1.5,0.1,1,0.5,1,3,6,12,23,35,69
1000,1.5,0.1,1,0.6,1,3,7,14,26,39,72
1000,1.5,0.1,1,0.7,1,3,8,16,29,42,74
1000,1.5,0.1,1,0.8,1,4,8,17,31,44,74
1000,1.5,0.1,1,0.9,1,4,8,18,31,44,74
1000,1.5,0.1,1,1,1,4,8,16,30,44,74
1000,1.5,0.15,0,0,1,2,5,9,18,26,55
1000,1.5,0.15,0,0.1,1,2,5,10,19,27,56
1000,1.5,0.15,0,0.2,1,2,5,11,20,29,58
1000,1.5,0.15,0,0.3,1,3,5,12,21,31,61
1000,1.5,0.15,0,0.4,1,3,6,13,23,33,63
1000,1.5,0.15,0,0.5,1,3,7,14,24,36,66
1000,1.5,0.15,0,0.6,1,3,7,15,26,38,68
1000,1.5,0.15,0,0.7,1,3,7,15,27,40,69
1000,1.5,0.15,0,0.8,1,3,7,15,28,40,70
1000,1.5,0.15,0,0.9,1,3,6,14,28,40,70
1000,1.5,0.15,0,1,1,3,6,15,28,40,70
1000,1.5,0.15,0.2,0,1,1,3,8,16,24,53
1000,1.5,0.15,0.2,0.1,1,1,4,8,17,26,55
1000,1.5,0.15,0.2,0.2,1,1,4,9,19,27,58
1000,1.5,0.15,0.2,0.3,1,1,4,10,20,29,60
1000,1.5,0.15,0.2,0.4,1,1,5,11,22,32,63
1000,1.5,0.15,0.2,0.5,1,2,5,12,24,35,66
1000,1.5,0.15,0.2,0.6,1,2,5,13,25,37,68
1000,1.5,0.15,0.2,0.7,1,1,5,14,27,39,69
1000,1.5,0.15,0.2,0.8,1,1,5,13,27,39,70
1000,1.5,0.15,0.2,0.9,1,1,4,13,27,39,70
1000,1.5,0.15,0.2,1,1,1,5,13,27,39,70
1000,1.5,0.15,0.4,0,1,2,4,7,15,23,53
1000,1.5,0.15,0.4,0.1,1,2,4,8,16,24,55
1000,1.5,0.15,0.4,0.2,1,2,4,8,18,26,57
1000,1.5,0.15,0.4,0.3,1,2,5,9,19,28,60
1000,1.5,0.15,0.4,0.4,1,2,5,11,21,31,63
1000,1.5,0.15,0.4,0.5,1,2,6,12,23,34,66
1000,1.5,0.15,0.4,0.6,1,3,6,14,25,37,68
1000,1.5,0.15,0.4,0.7,1,3,7,15,27,39,70
1000,1.5,0.15,0.4,0.8,1,3,7,15,28,40,70
1000,1.5,0.15,0.4,0.9,1,3,7,16,29,40,70
1000,1.5,0.15,0.4,1,1,3,7,15,27,40,71
1000,1.5,0.15,0.6,0,1,2,4,7,14,22,52
1000,1.5,0.15,0.6,0.1,1,2,4,7,15,23,54
1000,1.5,0.15,0.6,0.2,1,2,4,8,17,25,57
1000,1.5,0.15,0.6,0.3,1,2,5,9,18,27,60
1000,1.5,0.15,0.6,0.4,1,2,5,10,20,30,63
1000,1.5,0.15,0.6,0.5,1,3,6,12,22,34,66
1000,1.5,0.15,0.6,0.6,1,3,7,14,25,37,69
1000,1.5,0.15,0.6,0.7,1,3,7,15,27,39,70
1000,1.5,0.15,0.6,0.8,1,3,8,15,28,40,71
1000,1.5,0.15,0.6,0.9,1,3,8,16,29,41,71
1000,1.5,0.15,0.6,1,1,3,7,15,27,40,71
1000,1.5,0.15,0.8,0,1,2,3,6,13,21,51
1000,1.5,0.15,0.8,0.1,1,2,4,6,14,22,53
1000,1.5,0.15,0.8,0.2,1,2,4,7,15,24,55
1000,1.5,0.15,0.8,0.3,1,2,4,8,17,26,59
1000,1.5,0.15,0.8,0.4,1,2,5,9,19,29,62
1000,1.5,0.15,0.8,0.5,1,3,5,11,22,32,66
1000,1.5,0.15,0.8,0.6,1,3,6,13,24,36,69
1000,1.5,0.15,0.8,0.7,1,3,7,14,26,38,70
1000,1.5,0.15,0.8,0.8,1,3,7,15,27,40,71
1000,1.5,0.15,0.8,0.9,1,3,7,15,28,40,72
1000,1.5,0.15,0.8,1,1,3,7,14,27,39,71
1000,1.5,0.15,1,0,1,2,3,6,12,20,49
1000,1.5,0.15,1,0.1,1,2,3,6,13,21,51
1000,1.5,0.15,1,0.2,1,2,4,7,14,23,54
1000,1.5,0.15,1,0.3,1,2,4,7,16,25,57
1000,1.5,0.15,1,0.4,1,2,4,8,18,28,61
1000,1.5,0.15,1,0.5,1,2,5,10,21,31,65
1000,1.5,0.15,1,0.6,1,3,6,12,23,34,67
1000,1.5,0.15,1,0.7,1,3,6,13,25,37,69
1000,1.5,0.15,1,0.8,1,3,7,14,26,38,70
1000,1.5,0.15,1,0.9,1,3,7,15,27,39,70
1000,1.5,0.15,1,1,1,3,6,14,26,38,70
1000,1.5,0.2,0,0,1,2,4,8,17,26,54
1000,1.5,0.2,0,0.1,1,2,4,9,18,27,56
1000,1.5,0.2,0,0.2,1,2,4,9,18,28,57
1000,1.5,0.2,0,0.3,1,2,4,10,20,30,59
1000,1.5,0.2,0,0.4,1,2,5,11,21,32,62
1000,1.5,0.2,0,0.5,1,2,5,12,24,35,65
1000,1.5,0.2,0,0.6,1,2,6,14,26,37,67
1000,1.5,0.2,0,0.7,1,2,6,14,27,39,68
1000,1.5,0.2,0,0.8,1,2,6,14,27,39,68
1000,1.5,0.2,0,0.9,1,2,6,13,27,38,67
1000,1.5,0.2,0,1,1,2,6,14,26,36,67
1000,1.5,0.2,0.2,0,1,1,3,7,14,22,51
1000,1.5,0.2,0.2,0.1,1,1,3,7,15,24,52
1000,1.5,0.2,0.2,0.2,1,1,4,7,16,25,54
1000,1.5,0.2,0.2,0.3,1,1,4,8,18,27,56
1000,1.5,0.2,0.2,0.4,1,2,4,9,19,29,59
1000,1.5,0.2,0.2,0.5,1,2,4,10,21,32,62
1000,1.5,0.2,0.2,0.6,1,2,5,12,23,34,65
1000,1.5,0.2,0.2,0.7,1,2,5,13,24,36,66
1000,1.5,0.2,0.2,0.8,1,2,5,13,25,36,67
1000,1.5,0.2,0.2,0.9,1,2,5,13,25,36,66
1000,1.5,0.2,0.2,1,1,2,5,12,23,34,65
1000,1.5,0.2,0.4,0,1,2,4,6,14,22,52
1000,1.5,0.2,0.4,0.1,1,2,4,7,15,24,54
1000,1.5,0.2,0.4,0.2,1,2,4,8,16,25,56
1000,1.5,0.2,0.4,0.3,1,2,4,8,18,27,59
1000,1.5,0.2,0.4,0.4,1,2,5,10,20,29,62
1000,1.5,0.2,0.4,0.5,1,3,5,11,22,32,65
1000,1.5,0.2,0.4,0.6,1,3,6,12,24,35,67
1000,1.5,0.2,0.4,0.7,1,3,6,13,25,36,68
1000,1.5,0.2,0.4,0.8,1,3,6,14,26,37,68
1000,1.5,0.2,0.4,0.9,1,3,6,14,26,37,68
1000,1.5,0.2,0.4,1,1,3,6,14,25,37,69
1000,1.5,0.2,0.6,0,1,2,3,6,13,20,50
1000,1.5,0.2,0.6,0.1,1,2,4,7,14,22,52
1000,1.5,0.2,0.6,0.2,1,2,4,7,15,23,54
1000,1.5,0.2,0.6,0.3,1,2,4,8,16,25,57
1000,1.5,0.2,0.6,0.4,1,2,5,9,18,27,60
1000,1.5,0.2,0.6,0.5,1,3,5,10,20,30,63
1000,1.5,0.2,0.6,0.6,1,3,6,11,22,33,66
1000,1.5,0.2,0.6,0.7,1,3,6,13,24,35,67
1000,1.5,0.2,0.6,0.8,1,3,6,13,25,37,68
1000,1.5,0.2,0.6,0.9,1,2,6,13,25,37,68
1000,1.5,0.2,0.6,1,1,3,6,13,25,36,69
1000,1.5,0.2,0.8,0,1,2,3,5,11,19,48
1000,1.5,0.2,0.8,0.1,1,2,3,6,12,20,50
1000,1.5,0.2,0.8,0.2,1,2,4,6,14,22,52
1000,1.5,0.2,0.8,0.3,1,2,4,7,15,24,55
1000,1.5,0.2,0.8,0.4,1,2,4,8,17,26,59
1000,1.5,0.2,0.8,0.5,1,2,5,9,19,29,62
1000,1.5,0.2,0.8,0.6,1,3,5,10,21,32,65
1000,1.5,0.2,0.8,0.7,1,3,6,12,23,34,66
1000,1.5,0.2,0.8,0.8,1,3,6,12,24,35,67
1000,1.5,0.2,0.8,0.9,1,2,5,13,24,35,67
1000,1.5,0.2,0.8,1,1,3,6,12,23,35,67
1000,1.5,0.2,1,0,1,2,3,5,11,18,46
1000,1.5,0.2,1,0.1,1,2,3,5,11,19,48
1000,1.5,0.2,1,0.2,1,2,3,6,13,21,51
1000,1.5,0.2,1,0.3,1,2,4,7,14,23,54
1000,1.5,0.2,1,0.4,1,2,4,7,16,25,57
1000,1.5,0.2,1,0.5,1,2,4,8,18,27,61
1000,1.5,0.2,1,0.6,1,2,5,10,20,30,64
1000,1.5,0.2,1,0.7,1,3,5,11,22,32,66
1000,1.5,0.2,1,0.8,1,3,5,12,23,34,66
1000,1.5,0.2,1,0.9,1,2,5,12,23,34,66
1000,1.5,0.2,1,1,1,2,5,11,22,33,66
1000,1.5,0.25,0,0,1,1,3,7,16,25,53
1000,1.5,0.25,0,0.1,1,1,3,7,17,25,54
1000,1.5,0.25,0,0.2,1,1,3,8,18,27,56
1000,1.5,0.25,0,0.3,1,1,3,8,19,28,57
1000,1.5,0.25,0,0.4,1,1,4,9,20,29,59
1000,1.5,0.25,0,0.5,1,1,4,9,21,31,61
1000,1.5,0.25,0,0.6,1,1,4,10,22,32,63
1000,1.5,0.25,0,0.7,1,1,4,10,22,34,64
1000,1.5,0.25,0,0.8,1,1,4,11,23,34,64
1000,1.5,0.25,0,0.9,1,1,4,10,23,34,64
1000,1.5,0.25,0,1,1,1,4,10,20,31,62
1000,1.5,0.25,0.2,0,1,2,3,7,14,22,51
1000,1.5,0.25,0.2,0.1,1,2,4,7,15,23,53
1000,1.5,0.25,0.2,0.2,1,2,4,8,16,25,55
1000,1.5,0.25,0.2,0.3,1,2,4,8,18,27,57
1000,1.5,0.25,0.2,0.4,1,2,4,9,19,29,60
1000,1.5,0.25,0.2,0.5,1,2,4,11,21,32,63
1000,1.5,0.25,0.2,0.6,1,2,5,12,23,34,64
1000,1.5,0.25,0.2,0.7,1,2,5,12,24,35,66
1000,1.5,0.25,0.2,0.8,1,2,5,13,25,36,66
1000,1.5,0.25,0.2,0.9,1,2,5,13,25,36,66
1000,1.5,0.25,0.2,1,1,2,5,12,23,34,65
1000,1.5,0.25,0.4,0,1,2,3,6,13,21,50
1000,1.5,0.25,0.4,0.1,1,2,4,7,14,22,52
1000,1.5,0.25,0.4,0.2,1,2,4,7,15,24,55
1000,1.5,0.25,0.4,0.3,1,2,4,8,17,26,57
1000,1.5,0.25,0.4,0.4,1,2,4,9,18,28,60
1000,1.5,0.25,0.4,0.5,1,2,5,10,20,30,62
1000,1.5,0.25,0.4,0.6,1,2,5,11,22,32,64
1000,1.5,0.25,0.4,0.7,1,2,5,12,23,34,66
1000,1.5,0.25,0.4,0.8,1,2,6,12,24,35,66
1000,1.5,0.25,0.4,0.9,1,2,6,12,24,35,66
1000,1.5,0.25,0.4,1,1,2,5,12,23,33,65
1000,1.5,0.25,0.6,0,1,2,3,5,12,20,49
1000,1.5,0.25,0.6,0.1,1,2,3,6,13,21,51
1000,1.5,0.25,0.6,0.2,1,2,3,6,14,22,53
1000,1.5,0.25,0.6,0.3,1,2,4,7,15,24,56
1000,1.5,0.25,0.6,0.4,1,2,4,8,17,26,59
1000,1.5,0.25,0.6,0.5,1,2,4,9,19,29,62
1000,1.5,0.25,0.6,0.6,1,2,5,10,21,31,64
1000,1.5,0.25,0.6,0.7,1,3,5,11,22,33,65
1000,1.5,0.25,0.6,0.8,1,3,6,12,23,34,66
1000,1.5,0.25,0.6,0.9,1,3,6,12,23,34,66
1000,1.5,0.25,0.6,1,1,3,6,11,22,33,66
1000,1.5,0.25,0.8,0,1,2,3,5,10,18,47
1000,1.5,0.25,0.8,0.1,1,2,3,5,11,19,48
1000,1.5,0.25,0.8,0.2,1,2,3,6,12,21,51
1000,1.5,0.25,0.8,0.3,1,2,3,6,14,22,54
1000,1.5,0.25,0.8,0.4,1,2,4,7,16,24,57
1000,1.5,0.25,0.8,0.5,1,2,4,8,17,27,60
1000,1.5,0.25,0.8,0.6,1,2,5,9,19,29,63
1000,1.5,0.25,0.8,0.7,1,2,5,10,21,31,64
1000,1.5,0.25,0.8,0.8,1,3,5,11,21,32,65
1000,1.5,0.25,0.8,0.9,1,3,5,11,22,33,65
1000,1.5,0.25,0.8,1,1,2,5,10,21,31,64
1000,1.5,0.25,1,0,1,1,3,5,9,17,45
1000,1.5,0.25,1,0.1,1,2,3,5,10,18,47
1000,1.5,0.25,1,0.2,1,2,3,5,11,19,49
1000,1.5,0.25,1,0.3,1,2,3,6,13,21,52
1000,1.5,0.25,1,0.4,1,2,4,6,14,23,55
1000,1.5,0.25,1,0.5,1,2,4,7,16,25,58
1000,1.5,0.25,1,0.6,1,2,4,8,18,27,61
1000,1.5,0.25,1,0.7,1,2,5,9,19,29,63
1000,1.5,0.25,1,0.8,1,2,5,10,20,31,63
1000,1.5,0.25,1,0.9,1,2,5,10,21,31,64
1000,1.5,0.25,1,1,1,2,5,9,19,29,63
1000,1.5,0.3,0,0,1,1,3,7,15,23,51
1000,1.5,0.3,0,0.1,1,1,3,7,15,23,52
1000,1.5,0.3,0,0.2,1,1,3,7,16,25,54
1000,1.5,0.3,0,0.3,1,1,3,8,17,26,56
1000,1.5,0.3,0,0.4,1,1,3,8,18,28,58
1000,1.5,0.3,0,0.5,1,1,3,9,19,29,60
1000,1.5,0.3,0,0.6,1,1,4,9,20,31,61
1000,1.5,0.3,0,0.7,1,1,4,10,21,32,62
1000,1.5,0.3,0,0.8,1,1,4,10,21,32,63
1000,1.5,0.3,0,0.9,1,1,4,10,21,32,63
1000,1.5,0.3,0,1,1,1,4,11,21,31,62
1000,1.5,0.3,0.2,0,1,2,3,7,14,22,49
1000,1.5,0.3,0.2,0.1,1,2,3,7,14,23,51
1000,1.5,0.3,0.2,0.2,1,2,3,8,15,24,53
1000,1.5,0.3,0.2,0.3,1,2,4,8,16,25,55
1000,1.5,0.3,0.2,0.4,1,2,4,9,18,26,57
1000,1.5,0.3,0.2,0.5,1,2,4,10,19,28,59
1000,1.5,0.3,0.2,0.6,1,1,4,10,20,29,61
1000,1.5,0.3,0.2,0.7,1,1,4,11,21,31,62
1000,1.5,0.3,0.2,0.8,1,1,4,11,21,31,63
1000,1.5,0.3,0.2,0.9,1,1,4,11,22,32,63
1000,1.5,0.3,0.2,1,1,2,5,11,22,32,63
1000,1.5,0.3,0.4,0,1,2,3,6,12,20,49
1000,1.5,0.3,0.4,0.1,1,2,3,6,13,21,50
1000,1.5,0.3,0.4,0.2,1,2,3,7,14,23,52
1000,1.5,0.3,0.4,0.3,1,2,4,7,16,24,55
1000,1.5,0.3,0.4,0.4,1,2,4,8,17,26,57
1000,1.5,0.3,0.4,0.5,1,2,4,9,19,28,60
1000,1.5,0.3,0.4,0.6,1,2,5,10,20,30,62
1000,1.5,0.3,0.4,0.7,1,2,5,10,21,31,63
1000,1.5,0.3,0.4,0.8,1,2,5,11,21,31,64
1000,1.5,0.3,0.4,0.9,1,2,5,11,22,32,64
1000,1.5,0.3,0.4,1,1,2,5,11,21,31,63
1000,1.5,0.3,0.6,0,1,2,3,5,11,19,47
1000,1.5,0.3,0.6,0.1,1,2,3,6,12,20,49
1000,1.5,0.3,0.6,0.2,1,2,3,6,13,21,51
1000,1.5,0.3,0.6,0.3,1,2,4,7,14,23,53
1000,1.5,0.3,0.6,0.4,1,2,4,7,16,24,56
1000,1.5,0.3,0.6,0.5,1,2,4,8,17,26,59
1000,1.5,0.3,0.6,0.6,1,2,5,9,19,28,61
1000,1.5,0.3,0.6,0.7,1,2,5,9,20,30,62
1000,1.5,0.3,0.6,0.8,1,2,5,10,21,31,63
1000,1.5,0.3,0.6,0.9,1,3,5,10,21,31,63
1000,1.5,0.3,0.6,1,1,2,5,10,20,30,63
1000,1.5,0.3,0.8,0,1,1,3,5,10,17,45
1000,1.5,0.3,0.8,0.1,1,2,3,5,10,18,47
1000,1.5,0.3,0.8,0.2,1,2,3,5,11,20,49
1000,1.5,0.3,0.8,0.3,1,2,3,6,13,21,51
1000,1.5,0.3,0.8,0.4,1,2,4,7,14,23,54
1000,1.5,0.3,0.8,0.5,1,2,4,7,16,25,57
1000,1.5,0.3,0.8,0.6,1,2,4,8,17,26,60
1000,1.5,0.3,0.8,0.7,1,2,4,8,18,28,61
1000,1.5,0.3,0.8,0.8,1,2,5,9,19,29,62
1000,1.5,0.3,0.8,0.9,1,2,5,9,19,29,62
1000,1.5,0.3,0.8,1,1,2,4,9,19,28,62
1000,1.5,0.3,1,0,1,1,2,5,8,16,42
1000,1.5,0.3,1,0.1,1,1,3,5,9,17,44
1000,1.5,0.3,1,0.2,1,2,3,5,10,18,47
1000,1.5,0.3,1,0.3,1,2,3,5,11,20,49
1000,1.5,0.3,1,0.4,1,2,3,6,13,21,52
1000,1.5,0.3,1,0.5,1,2,4,7,14,23,55
1000,1.5,0.3,1,0.6,1,2,4,7,16,25,58
1000,1.5,0.3,1,0.7,1,2,4,8,17,26,60
1000,1.5,0.3,1,0.8,1,2,4,8,18,27,60
1000,1.5,0.3,1,0.9,1,2,4,8,18,27,61
1000,1.5,0.3,1,1,1,2,4,8,17,27,60
1000,1.5,0.35,0,0,1,2,4,7,15,23,52
1000,1.5,0.35,0,0.1,1,2,4,8,16,24,53
1000,1.5,0.35,0,0.2,1,2,4,8,17,25,55
1000,1.5,0.35,0,0.3,1,2,4,9,18,27,57
1000,1.5,0.35,0,0.4,1,2,5,10,19,29,59
1000,1.5,0.35,0,0.5,1,2,5,10,21,30,61
1000,1.5,0.35,0,0.6,1,2,5,11,22,32,63
1000,1.5,0.35,0,0.7,1,2,5,12,23,33,64
1000,1.5,0.35,0,0.8,1,2,5,12,23,33,64
1000,1.5,0.35,0,0.9,1,2,6,12,23,34,64
1000,1.5,0.35,0,1,1,2,5,11,22,32,63
1000,1.5,0.35,0.2,0,1,2,4,6,13,21,49
1000,1.5,0.35,0.2,0.1,1,2,4,6,14,22,51
1000,1.5,0.35,0.2,0.2,1,2,4,7,15,23,53
1000,1.5,0.35,0.2,0.3,1,2,4,8,16,25,55
1000,1.5,0.35,0.2,0.4,1,2,4,8,18,26,57
1000,1.5,0.35,0.2,0.5,1,2,5,9,19,28,59
1000,1.5,0.35,0.2,0.6,1,2,5,10,20,29,61
1000,1.5,0.35,0.2,0.7,1,2,5,10,20,30,62
1000,1.5,0.35,0.2,0.8,1,2,5,11,21,31,62
1000,1.5,0.35,0.2,0.9,1,2,5,11,21,31,62
1000,1.5,0.35,0.2,1,1,2,4,10,20,30,62
1000,1.5,0.35,0.4,0,1,2,3,6,12,20,48
1000,1.5,0.35,0.4,0.1,1,2,3,6,13,21,49
1000,1.5,0.35,0.4,0.2,1,2,3,6,14,22,51
1000,1.5,0.35,0.4,0.3,1,2,4,7,15,23,53
1000,1.5,0.35,0.4,0.4,1,2,4,7,16,25,55
1000,1.5,0.35,0.4,0.5,1,2,4,8,18,26,58
1000,1.5,0.35,0.4,0.6,1,2,4,9,19,28,59
1000,1.5,0.35,0.4,0.7,1,2,5,9,20,29,61
1000,1.5,0.35,0.4,0.8,1,2,5,10,20,30,61
1000,1.5,0.35,0.4,0.9,1,2,5,10,20,30,62
1000,1.5,0.35,0.4,1,1,2,5,9,20,29,61
1000,1.5,0.35,0.6,0,1,2,3,5,10,18,45
1000,1.5,0.35,0.6,0.1,1,2,3,5,11,19,47
1000,1.5,0.35,0.6,0.2,1,2,3,6,12,20,49
1000,1.5,0.35,0.6,0.3,1,2,3,6,13,21,51
1000,1.5,0.35,0.6,0.4,1,2,4,6,14,23,53
1000,1.5,0.35,0.6,0.5,1,2,4,7,16,24,56
1000,1.5,0.35,0.6,0.6,1,2,4,8,17,26,58
1000,1.5,0.35,0.6,0.7,1,2,4,8,18,27,59
1000,1.5,0.35,0.6,0.8,1,2,4,8,18,28,60
1000,1.5,0.35,0.6,0.9,1,2,4,9,19,28,60
1000,1.5,0.35,0.6,1,1,2,4,8,18,27,60
1000,1.5,0.35,0.8,0,1,1,2,5,9,16,43
1000,1.5,0.35,0.8,0.1,1,1,3,5,9,17,45
1000,1.5,0.35,0.8,0.2,1,2,3,5,10,18,46
1000,1.5,0.35,0.8,0.3,1,2,3,5,11,20,49
1000,1.5,0.35,0.8,0.4,1,2,3,6,13,21,51
1000,1.5,0.35,0.8,0.5,1,2,4,6,14,23,53
1000,1.5,0.35,0.8,0.6,1,2,4,7,16,24,56
1000,1.5,0.35,0.8,0.7,1,2,4,7,17,25,57
1000,1.5,0.35,0.8,0.8,1,2,4,8,17,26,58
1000,1.5,0.35,0.8,0.9,1,2,4,8,17,26,58
1000,1.5,0.35,0.8,1,1,2,4,7,17,25,58
1000,1.5,0.35,1,0,1,1,2,4,8,15,40
1000,1.5,0.35,1,0.1,1,1,2,5,8,16,42
1000,1.5,0.35,1,0.2,1,1,3,5,9,17,44
1000,1.5,0.35,1,0.3,1,2,3,5,10,18,46
1000,1.5,0.35,1,0.4,1,2,3,5,12,20,49
1000,1.5,0.35,1,0.5,1,2,3,6,13,21,51
1000,1.5,0.35,1,0.6,1,2,4,6,14,23,54
1000,1.5,0.35,1,0.7,1,2,4,7,15,24,55
1000,1.5,0.35,1,0.8,1,2,4,7,16,24,56
1000,1.5,0.35,1,0.9,1,2,4,7,16,25,57
1000,1.5,0.35,1,1,1,2,4,7,15,24,56
1000,1.5,0.4,0,0,1,2,4,8,16,25,54
1000,1.5,0.4,0,0.1,1,2,4,8,17,25,55
1000,1.5,0.4,0,0.2,1,2,4,8,18,26,56
1000,1.5,0.4,0,0.3,1,2,4,9,19,27,57
1000,1.5,0.4,0,0.4,1,2,5,10,19,28,59
1000,1.5,0.4,0,0.5,1,2,5,10,20,30,61
1000,1.5,0.4,0,0.6,1,2,5,11,21,31,62
1000,1.5,0.4,0,0.7,1,2,5,11,22,32,63
1000,1.5,0.4,0,0.8,1,2,5,11,22,32,63
1000,1.5,0.4,0,0.9,1,2,5,12,22,32,63
1000,1.5,0.4,0,1,1,2,5,10,21,30,61
1000,1.5,0.4,0.2,0,1,2,4,6,13,21,50
1000,1.5,0.4,0.2,0.1,1,2,4,7,14,22,51
1000,1.5,0.4,0.2,0.2,1,2,4,7,15,23,53
1000,1.5,0.4,0.2,0.3,1,2,4,8,16,24,55
1000,1.5,0.4,0.2,0.4,1,2,4,8,17,26,57
1000,1.5,0.4,0.2,0.5,1,2,5,9,18,27,59
1000,1.5,0.4,0.2,0.6,1,2,5,9,19,29,60
1000,1.5,0.4,0.2,0.7,1,2,5,10,20,30,61
1000,1.5,0.4,0.2,0.8,1,2,5,10,20,30,62
1000,1.5,0.4,0.2,0.9,1,2,5,10,20,30,62
1000,1.5,0.4,0.2,1,1,2,5,9,19,29,60
1000,1.5,0.4,0.4,0,1,2,3,6,11,19,47
1000,1.5,0.4,0.4,0.1,1,2,3,6,12,20,49
1000,1.5,0.4,0.4,0.2,1,2,3,6,13,21,50
1000,1.5,0.4,0.4,0.3,1,2,4,6,14,22,52
1000,1.5,0.4,0.4,0.4,1,2,4,7,15,23,54
1000,1.5,0.4,0.4,0.5,1,2,4,8,16,25,57
1000,1.5,0.4,0.4,0.6,1,2,4,8,17,27,58
1000,1.5,0.4,0.4,0.7,1,2,4,8,18,28,60
1000,1.5,0.4,0.4,0.8,1,2,4,9,18,28,60
1000,1.5,0.4,0.4,0.9,1,2,4,9,19,28,60
1000,1.5,0.4,0.4,1,1,2,4,8,18,27,59
1000,1.5,0.4,0.6,0,1,1,3,5,10,17,44
1000,1.5,0.4,0.6,0.1,1,2,3,5,10,18,46
1000,1.5,0.4,0.6,0.2,1,2,3,5,11,19,48
1000,1.5,0.4,0.6,0.3,1,2,3,6,12,20,50
1000,1.5,0.4,0.6,0.4,1,2,3,6,13,22,52
1000,1.5,0.4,0.6,0.5,1,2,4,7,15,23,54
1000,1.5,0.4,0.6,0.6,1,2,4,7,16,24,56
1000,1.5,0.4,0.6,0.7,1,2,4,7,16,25,57
1000,1.5,0.4,0.6,0.8,1,2,4,8,17,26,58
1000,1.5,0.4,0.6,0.9,1,2,4,8,17,26,58
1000,1.5,0.4,0.6,1,1,2,4,8,16,25,57
1000,1.5,0.4,0.8,0,1,1,2,5,8,16,41
1000,1.5,0.4,0.8,0.1,1,1,2,5,9,16,43
1000,1.5,0.4,0.8,0.2,1,2,3,5,10,18,45
1000,1.5,0.4,0.8,0.3,1,2,3,5,11,19,47
1000,1.5,0.4,0.8,0.4,1,2,3,6,12,20,49
1000,1.5,0.4,0.8,0.5,1,2,3,6,13,22,52
1000,1.5,0.4,0.8,0.6,1,2,4,7,14,23,53
1000,1.5,0.4,0.8,0.7,1,2,4,7,15,24,55
1000,1.5,0.4,0.8,0.8,1,2,4,7,16,24,55
1000,1.5,0.4,0.8,0.9,1,2,4,7,16,25,56
1000,1.5,0.4,0.8,1,1,2,4,7,15,23,55
1000,1.5,0.4,1,0,1,1,2,4,8,14,39
1000,1.5,0.4,1,0.1,1,1,2,4,8,15,41
1000,1.5,0.4,1,0.2,1,1,2,5,9,16,43
1000,1.5,0.4,1,0.3,1,2,3,5,10,17,45
1000,1.5,0.4,1,0.4,1,2,3,5,11,19,47
1000,1.5,0.4,1,0.5,1,2,3,6,12,20,50
1000,1.5,0.4,1,0.6,1,2,3,6,13,21,52
1000,1.5,0.4,1,0.7,1,2,4,6,14,22,53
1000,1.5,0.4,1,0.8,1,2,4,7,14,23,54
1000,1.5,0.4,1,0.9,1,2,4,7,15,23,55
1000,1.5,0.4,1,1,1,2,4,6,14,22,54
1000,1.5,0.45,0,0,1,2,4,7,13,21,48
1000,1.5,0.45,0,0.1,1,2,4,7,14,22,49
1000,1.5,0.45,0,0.2,1,2,4,7,14,23,50
1000,1.5,0.45,0,0.3,1,2,4,8,15,24,52
1000,1.5,0.45,0,0.4,1,2,4,8,16,25,54
1000,1.5,0.45,0,0.5,1,2,4,8,17,26,55
1000,1.5,0.45,0,0.6,1,2,5,9,18,27,57
1000,1.5,0.45,0,0.7,1,2,5,9,19,28,58
1000,1.5,0.45,0,0.8,1,2,5,9,19,29,58
1000,1.5,0.45,0,0.9,1,2,5,10,19,29,59
1000,1.5,0.45,0,1,1,2,5,10,20,30,59
1000,1.5,0.45,0.2,0,1,1,3,6,13,20,48
1000,1.5,0.45,0.2,0.1,1,1,3,6,13,21,49
1000,1.5,0.45,0.2,0.2,1,2,4,7,14,22,51
1000,1.5,0.45,0.2,0.3,1,2,4,7,15,23,52
1000,1.5,0.45,0.2,0.4,1,2,4,8,16,24,54
1000,1.5,0.45,0.2,0.5,1,2,4,8,17,26,56
1000,1.5,0.45,0.2,0.6,1,2,5,9,18,27,57
1000,1.5,0.45,0.2,0.7,1,2,5,9,19,28,58
1000,1.5,0.45,0.2,0.8,1,2,5,9,19,28,59
1000,1.5,0.45,0.2,0.9,1,2,5,9,19,28,59
1000,1.5,0.45,0.2,1,1,2,5,10,19,28,59
1000,1.5,0.45,0.4,0,1,2,3,5,11,18,46
1000,1.5,0.45,0.4,0.1,1,2,3,5,11,19,47
1000,1.5,0.45,0.4,0.2,1,2,3,6,12,20,48
1000,1.5,0.45,0.4,0.3,1,2,3,6,13,21,50
1000,1.5,0.45,0.4,0.4,1,2,4,7,14,22,52
